day,sess,symbol,reason,source,intent
2015-03-05,pm,sh.600874,trail,2015-03-05,risk
2015-03-06,am,sh.600874,trail,2015-03-05,risk
2015-03-25,am,sh.600107,trail,2015-03-25,risk
2015-04-15,am,sz.002089,take_half,2015-04-15,profit
2015-04-15,pm,sz.002089,take_half,2015-04-15,profit
2015-04-17,am,sz.002089,trail,2015-04-17,risk
2015-04-22,pm,sh.600118,trail,2015-04-22,risk
2015-05-07,am,sh.600113,stop,2015-05-07,risk
2015-06-01,pm,sh.600536,take_half,2015-06-01,profit
2015-06-02,am,sh.600536,take_half,2015-06-01,profit
2015-06-03,am,sh.600536,trail,2015-06-03,risk
2015-10-29,am,sh.603088,trail,2015-10-29,risk
2015-12-11,am,sz.000702,trail,2015-12-11,risk
2015-12-11,pm,sz.000613,trail,2015-12-11,risk
2016-01-05,pm,sz.002621,stop,2016-01-05,risk
2016-01-07,am,sh.603288,stop,2016-01-07,risk
2016-01-07,pm,sh.603288,stop,2016-01-07,risk
2016-04-13,pm,sz.002572,trail,2016-04-13,risk
2016-04-20,pm,sh.600365,trail,2016-04-20,risk
2016-05-06,pm,sz.002155,trail,2016-05-06,risk
2016-05-09,am,sz.002578,stop,2016-05-09,risk
2016-05-09,pm,sh.600219,stop,2016-05-09,risk
2016-05-09,pm,sz.002578,stop,2016-05-09,risk
2016-06-15,am,sz.000961,stop,2016-06-15,risk
2016-06-15,pm,sz.000961,stop,2016-06-15,risk
2016-11-04,pm,sz.002032,stop,2016-11-04,risk
2016-11-30,am,sh.603898,stop,2016-11-30,risk
2016-12-05,pm,sz.002685,stop,2016-12-05,risk
2016-12-13,am,sh.601689,stop,2016-12-13,risk
2017-01-17,am,sz.000959,stop,2017-01-17,risk
2017-02-03,am,sz.000725,trail,2017-02-03,risk
2017-03-08,am,sh.600742,trail,2017-03-08,risk
2017-03-08,pm,sh.600742,trail,2017-03-08,risk
2017-03-09,am,sh.600742,trail,2017-03-08,risk
2017-03-09,pm,sh.600742,trail,2017-03-08,risk
2017-03-15,am,sh.600260,trail,2017-03-15,risk
2017-03-23,pm,sz.002143,stop,2017-03-23,risk
2017-04-05,am,sz.002040,stop,2017-04-05,risk
2017-04-13,pm,sz.000887,trail,2017-04-13,risk
2017-04-27,am,sh.600764,stop,2017-04-27,risk
2017-07-26,am,sh.600303,trail,2017-07-26,risk
2017-08-01,am,sz.000816,stop,2017-08-01,risk
2017-08-11,am,sz.002411,stop,2017-08-11,risk
2017-08-11,pm,sz.002411,stop,2017-08-11,risk
2017-09-05,pm,sz.002057,account_trim,2017-08-31,risk
2017-09-12,am,sz.002057,account_trim,2017-08-31,risk
2017-09-15,pm,sh.600773,trail,2017-09-15,risk
2017-10-11,am,sz.000510,stop,2017-10-11,risk
2017-10-11,am,sz.000657,stop,2017-10-11,risk
2017-10-20,am,sz.002408,stop,2017-10-20,risk
2017-10-30,am,sz.002057,stop,2017-10-30,risk
2017-10-30,pm,sz.002057,stop,2017-10-30,risk
2017-12-06,pm,sh.600315,stop,2017-12-06,risk
2018-01-30,pm,sz.000735,trail,2018-01-30,risk
2018-02-01,am,sh.600179,stop,2018-02-01,risk
2018-02-01,am,sz.002596,stop,2018-02-01,risk
2018-02-01,pm,sh.600179,stop,2018-02-01,risk
2018-02-01,pm,sz.002596,stop,2018-02-01,risk
2018-02-02,am,sz.002596,stop,2018-02-01,risk
2018-02-02,pm,sz.002596,stop,2018-02-01,risk
2018-03-22,am,sh.600179,stop,2018-02-01,risk
2018-03-22,pm,sh.600179,stop,2018-02-01,risk
2018-03-23,am,sh.600179,stop,2018-02-01,risk
2018-03-23,pm,sh.600179,stop,2018-02-01,risk
2018-03-26,am,sh.600179,stop,2018-02-01,risk
2018-03-26,pm,sh.600179,stop,2018-02-01,risk
2018-04-27,am,sz.002656,stop,2018-04-27,risk
2018-04-27,pm,sz.002656,stop,2018-04-27,risk
2018-05-02,am,sz.002656,stop,2018-04-27,risk
2018-05-02,pm,sz.002656,stop,2018-04-27,risk
2018-05-03,am,sz.002656,stop,2018-04-27,risk
2018-05-03,pm,sz.002656,stop,2018-04-27,risk
2018-05-04,am,sz.002656,stop,2018-04-27,risk
2018-05-04,pm,sz.002656,stop,2018-04-27,risk
2018-06-13,am,sz.000576,stop,2018-06-13,risk
2018-08-03,am,sz.000810,stop,2018-08-03,risk
2018-10-15,am,sz.002030,stop,2018-10-15,risk
2018-10-15,pm,sh.600338,stop,2018-10-15,risk
2018-10-25,am,sz.000089,stop,2018-10-25,risk
2018-10-29,am,sz.000656,account_trim,2018-09-28,risk
2018-10-30,pm,sz.000656,trail,2018-10-30,risk
2019-01-30,am,sh.600766,stop,2019-01-30,risk
2019-07-17,am,sh.600546,trail,2019-07-17,risk
2019-07-23,am,sh.600281,stop,2019-07-23,risk
2019-08-06,am,sz.000672,stop,2019-08-06,risk
2019-08-14,am,sz.002759,stop,2019-08-14,risk
2019-08-14,pm,sz.002759,stop,2019-08-14,risk
2019-08-15,am,sz.002759,stop,2019-08-14,risk
2019-08-15,pm,sz.002759,stop,2019-08-14,risk
2019-08-20,am,sh.601009,stop,2019-08-20,risk
2019-09-03,am,sz.000066,account_trim,2019-08-30,risk
2019-09-03,pm,sz.000066,account_trim,2019-08-30,risk
2019-09-05,am,sz.000066,take_half,2019-09-05,profit
2019-09-06,pm,sz.000066,trail,2019-09-06,risk
2019-09-09,am,sz.002299,stop,2019-09-09,risk
2019-09-26,am,sh.600316,stop,2019-09-26,risk
2019-09-26,am,sh.603609,stop,2019-09-26,risk
2019-09-26,am,sz.002447,stop,2019-09-26,risk
2019-09-26,pm,sh.603609,stop,2019-09-26,risk
2019-09-27,am,sh.603222,stop,2019-09-27,risk
2019-09-27,pm,sh.603222,stop,2019-09-27,risk
2019-12-27,pm,sh.601066,trail,2019-12-27,risk
2020-01-08,pm,sz.002791,trail,2020-01-08,risk
2020-01-14,am,sh.603308,account_trim,2019-12-31,risk
2020-01-16,am,sh.603308,trail,2020-01-16,risk
2020-01-23,pm,sh.603078,trail,2020-01-23,risk
2020-02-03,am,sh.603078,trail,2020-01-23,risk
2020-02-03,pm,sh.603078,trail,2020-01-23,risk
2020-02-04,am,sh.603078,trail,2020-01-23,risk
2020-07-07,pm,sh.600051,trail,2020-07-07,risk
2020-07-14,pm,sh.603363,trail,2020-07-14,risk
2020-07-16,pm,sh.601038,stop,2020-07-16,risk
2020-07-17,am,sh.600556,stop,2020-07-17,risk
2020-08-03,pm,sz.002385,account_trim,2020-07-31,risk
2020-08-06,am,sz.002385,trail,2020-08-06,risk
2020-09-03,pm,sh.600359,stop,2020-09-03,risk
2020-09-04,am,sh.600359,stop,2020-09-03,risk
2020-10-23,am,sh.603338,stop,2020-10-23,risk
2020-10-30,pm,sz.000333,trail,2020-10-30,risk
2020-11-10,am,sz.002241,trail,2020-11-10,risk
2020-11-10,pm,sz.002241,trail,2020-11-10,risk
2020-11-10,pm,sz.002438,stop,2020-11-10,risk
2020-11-11,am,sz.002241,trail,2020-11-10,risk
2020-11-11,am,sz.002438,stop,2020-11-10,risk
2020-12-07,pm,sh.600363,stop,2020-12-07,risk
2020-12-09,pm,sh.600165,stop,2020-12-09,risk
2020-12-11,am,sz.000576,stop,2020-12-11,risk
2020-12-28,am,sh.603665,trail,2020-12-28,risk
