day,sess,symbol,reason,source,intent
2015-03-24,pm,sh.600177,take_half,2015-03-24,profit
2015-03-25,am,sh.600177,take_half,2015-03-24,profit
2015-04-01,am,sh.600177,clear,2015-04-01,profit
2015-04-01,pm,sh.600177,clear,2015-04-01,risk
2015-04-07,am,sz.000548,take_half,2015-04-07,profit
2015-04-07,pm,sz.000548,take_half,2015-04-07,profit
2015-04-23,pm,sz.000548,clear,2015-04-23,profit
2015-04-24,am,sz.000548,clear,2015-04-23,risk
2015-05-27,am,sh.600874,take_half,2015-05-27,profit
2015-05-27,pm,sh.600874,take_half,2015-05-27,profit
2015-05-28,am,sh.600874,take_half,2015-05-27,profit
2015-05-28,pm,sh.600874,take_half,2015-05-27,profit
2015-05-29,am,sh.600874,take_half,2015-05-27,profit
2015-06-11,pm,sh.600874,clear,2015-06-11,profit
2015-06-12,am,sh.600874,clear,2015-06-11,risk
2015-06-16,pm,sh.600536,protection,2015-06-16,risk
2015-06-17,am,sh.600536,protection,2015-06-16,risk
2015-11-27,pm,sh.600279,stop,2015-11-27,risk
2015-11-27,pm,sz.002621,stop,2015-11-27,risk
2015-11-30,am,sh.600279,stop,2015-11-27,risk
2015-11-30,am,sz.002621,stop,2015-11-27,risk
2015-12-02,am,sz.002095,protection,2015-12-02,risk
2015-12-02,pm,sz.002095,protection,2015-12-02,risk
2016-01-07,am,sh.603288,stop,2016-01-07,risk
2016-01-07,pm,sh.603288,stop,2016-01-07,risk
2016-04-12,pm,sh.601199,account_trim,2016-03-31,risk
2016-04-12,pm,sz.000961,account_trim,2016-03-31,risk
2016-04-12,pm,sz.002508,account_trim,2016-03-31,risk
2016-04-12,pm,sz.002572,account_trim,2016-03-31,risk
2016-04-13,am,sh.601199,account_trim,2016-03-31,risk
2016-04-13,am,sz.000961,account_trim,2016-03-31,risk
2016-04-13,am,sz.002508,account_trim,2016-03-31,risk
2016-04-13,am,sz.002572,account_trim,2016-03-31,risk
2016-05-26,am,sh.601199,stop,2016-05-26,risk
2016-05-26,pm,sh.601199,stop,2016-05-26,risk
2016-06-02,am,sz.002508,stop,2016-06-02,risk
2016-06-02,pm,sz.002508,stop,2016-06-02,risk
2016-06-15,am,sz.000961,stop,2016-06-15,risk
2016-06-15,pm,sz.000961,stop,2016-06-15,risk
2016-07-21,pm,sz.002596,account_trim,2016-06-30,risk
2016-07-22,am,sz.002596,account_trim,2016-06-30,risk
2016-07-25,pm,sh.601689,stop,2016-07-25,risk
2016-07-26,am,sh.601689,stop,2016-07-25,risk
2016-09-02,pm,sz.000887,stop,2016-09-02,risk
2016-09-05,am,sz.000887,stop,2016-09-02,risk
2016-09-09,pm,sz.002596,stop,2016-09-09,risk
2016-09-12,am,sz.002596,stop,2016-09-09,risk
2016-09-13,am,sz.002491,account_trim,2016-08-31,risk
2016-09-13,pm,sz.002491,account_trim,2016-08-31,risk
2016-09-26,am,sz.002411,account_trim,2016-08-31,risk
2016-09-26,pm,sz.002411,account_trim,2016-08-31,risk
2016-12-06,am,sh.600228,account_trim,2016-11-30,risk
2016-12-07,pm,sh.600228,take_half,2016-12-07,profit
2016-12-08,am,sh.600228,take_half,2016-12-07,profit
2016-12-12,pm,sz.002491,stop,2016-12-12,risk
2016-12-13,am,sz.002491,stop,2016-12-12,risk
2016-12-26,am,sh.600475,account_trim,2016-11-30,risk
2016-12-26,pm,sh.600475,account_trim,2016-11-30,risk
2016-12-27,am,sh.600228,clear,2016-12-27,profit
2016-12-27,pm,sh.600228,clear,2016-12-27,risk
2017-01-11,am,sz.000725,account_trim,2016-12-30,risk
2017-01-11,pm,sz.000725,account_trim,2016-12-30,risk
2017-01-13,pm,sh.600475,stop,2017-01-13,risk
2017-01-16,am,sh.600475,stop,2017-01-13,risk
2017-03-01,am,sh.600764,account_trim,2017-02-28,risk
2017-03-01,pm,sh.600764,account_trim,2017-02-28,risk
2017-03-10,pm,sz.002572,clear,2017-03-10,profit
2017-03-13,am,sz.002572,clear,2017-03-10,risk
2017-03-30,am,sz.002411,protection,2017-03-30,risk
2017-03-30,pm,sz.002411,protection,2017-03-30,risk
2017-03-31,am,sz.002411,protection,2017-03-30,risk
2017-04-10,am,sz.000725,account_trim,2017-03-31,risk
2017-04-10,pm,sz.000725,take_half,2017-04-10,profit
2017-04-11,am,sz.000725,take_half,2017-04-10,profit
2017-04-27,am,sh.600764,stop,2017-04-27,risk
2017-04-27,pm,sh.600764,stop,2017-04-27,risk
2017-04-28,am,sh.600764,stop,2017-04-27,risk
2017-05-02,pm,sz.000725,clear,2017-05-02,profit
2017-05-03,am,sz.000725,clear,2017-05-02,risk
2017-06-19,am,sz.002411,account_trim,2017-05-31,risk
2017-06-19,pm,sz.002411,account_trim,2017-05-31,risk
