day,sess,symbol,reason,source,intent
2020-07-15,am,sz.002384,time_exit,2020-07-14,profit
2020-07-16,pm,sz.002223,stop,2020-07-16,risk
2020-07-17,am,sz.002223,stop,2020-07-16,risk
2020-07-17,pm,sz.002223,stop,2020-07-16,risk
2020-07-24,am,sz.002709,stop,2020-07-24,risk
2020-07-24,pm,sz.002709,stop,2020-07-24,risk
2020-07-27,am,sz.002709,stop,2020-07-24,risk
2020-07-30,am,sz.002585,time_exit,2020-07-30,profit
2020-07-30,am,sz.002702,account_trim,2020-06-30,risk
2020-07-30,pm,sz.002585,time_exit,2020-07-30,profit
2020-07-31,am,sz.002585,time_exit,2020-07-30,profit
2020-08-04,am,sz.002702,time_exit,2020-08-04,profit
2020-08-04,pm,sz.002702,time_exit,2020-08-04,profit
2020-08-05,am,sz.002702,time_exit,2020-08-04,profit
2020-10-12,am,sz.002488,account_trim,2020-09-30,risk
2020-10-12,pm,sz.002488,account_trim,2020-09-30,risk
2020-10-13,am,sz.002488,account_trim,2020-09-30,risk
2020-10-16,am,sz.002594,account_trim,2020-09-30,risk
2020-10-16,pm,sz.002594,account_trim,2020-09-30,risk
2020-10-19,am,sz.002594,account_trim,2020-09-30,risk
2020-10-20,am,sz.000027,account_trim,2020-09-30,risk
2020-10-20,pm,sz.000027,account_trim,2020-09-30,risk
2020-10-21,am,sz.000027,account_trim,2020-09-30,risk
2020-11-05,am,sz.002594,clear,2020-11-05,profit
2020-11-05,pm,sz.002594,clear,2020-11-05,risk
2020-11-06,am,sz.002594,clear,2020-11-05,risk
2020-11-09,am,sz.002488,time_exit,2020-11-09,profit
2020-11-09,pm,sz.002488,time_exit,2020-11-09,profit
2020-11-09,pm,sz.002571,account_trim,2020-10-30,risk
2020-11-10,am,sz.002488,time_exit,2020-11-09,profit
2020-11-11,am,sz.002919,stop,2020-11-11,risk
2020-11-11,pm,sz.002919,stop,2020-11-11,risk
2020-11-12,am,sz.002919,stop,2020-11-11,risk
2020-11-12,am,sz.002571,time_exit,2020-11-12,profit
2020-11-12,pm,sz.002571,time_exit,2020-11-12,profit
2020-11-13,am,sz.002571,time_exit,2020-11-12,profit
2020-11-17,am,sz.000027,time_exit,2020-11-17,profit
2020-11-17,pm,sz.000027,time_exit,2020-11-17,profit
2020-11-18,am,sz.000027,time_exit,2020-11-17,profit
