day,sess,symbol,reason,source,intent
2018-11-13,am,sz.002475,protection,2018-11-13,risk
2018-11-13,am,sh.600448,time_exit,2018-11-13,profit
2018-11-13,pm,sz.002475,protection,2018-11-13,risk
2018-11-13,pm,sh.600448,time_exit,2018-11-13,profit
2018-11-14,am,sz.002475,protection,2018-11-13,risk
2018-11-14,am,sh.600448,time_exit,2018-11-13,profit
2018-11-16,am,sz.000789,time_exit,2018-11-16,profit
2018-11-16,pm,sz.000789,time_exit,2018-11-16,profit
2018-11-19,am,sz.000789,time_exit,2018-11-16,profit
2018-11-20,am,sz.000593,time_exit,2018-11-20,profit
2018-11-20,pm,sz.000593,time_exit,2018-11-20,profit
2018-11-21,am,sh.600466,time_exit,2018-11-21,profit
2018-11-21,am,sz.000593,time_exit,2018-11-20,profit
2018-11-21,pm,sh.600466,time_exit,2018-11-21,profit
2018-11-22,am,sh.600466,time_exit,2018-11-21,profit
2018-12-25,am,sz.000818,stop,2018-12-25,risk
2018-12-25,pm,sz.000818,stop,2018-12-25,risk
2018-12-26,am,sz.000818,stop,2018-12-25,risk
2019-01-31,pm,sh.600355,stop,2019-01-31,risk
2019-02-01,am,sh.600355,stop,2019-01-31,risk
2019-02-01,pm,sh.600355,stop,2019-01-31,risk
2019-02-11,am,sz.002299,take_half,2019-02-11,profit
2019-02-11,pm,sz.002299,take_half,2019-02-11,profit
2019-02-12,am,sz.002299,take_half,2019-02-11,profit
2019-02-13,am,sz.002405,take_half,2019-02-13,profit
2019-02-13,pm,sz.002405,take_half,2019-02-13,profit
2019-02-14,am,sz.002405,take_half,2019-02-13,profit
2019-02-18,am,sz.002299,take_half,2019-02-18,profit
2019-02-18,pm,sz.002299,take_half,2019-02-18,profit
2019-02-18,pm,sz.002916,take_half,2019-02-18,profit
2019-02-19,am,sz.002299,take_half,2019-02-18,profit
2019-02-19,am,sz.002916,take_half,2019-02-18,profit
2019-02-19,pm,sz.002405,clear,2019-02-19,profit
2019-02-19,pm,sz.002916,take_half,2019-02-18,profit
2019-02-20,am,sz.002299,clear,2019-02-20,profit
2019-02-20,am,sz.002405,clear,2019-02-19,risk
2019-02-20,pm,sz.002299,clear,2019-02-20,risk
2019-02-20,pm,sz.002405,clear,2019-02-19,risk
2019-02-21,am,sz.002299,clear,2019-02-20,risk
2019-02-21,am,sz.002299,time_exit,2019-02-21,profit
2019-02-21,am,sz.002916,time_exit,2019-02-21,profit
2019-02-21,pm,sz.002916,time_exit,2019-02-21,profit
2019-02-22,am,sz.002916,time_exit,2019-02-21,profit
2019-02-25,am,sh.600801,time_exit,2019-02-25,profit
2019-02-25,pm,sh.600801,time_exit,2019-02-25,profit
2019-02-26,am,sh.600801,time_exit,2019-02-25,profit
2019-03-18,am,sz.002234,protection,2019-03-18,risk
2019-03-18,pm,sz.002234,protection,2019-03-18,risk
2019-03-19,am,sz.002234,protection,2019-03-18,risk
2019-04-03,am,sz.002930,time_exit,2019-04-03,profit
2019-04-03,pm,sz.002930,time_exit,2019-04-03,profit
2019-04-04,am,sz.002648,take_half,2019-04-04,profit
2019-04-04,am,sz.002930,time_exit,2019-04-03,profit
2019-04-04,pm,sz.002648,take_half,2019-04-04,profit
2019-04-08,am,sz.002648,take_half,2019-04-04,profit
2019-04-08,pm,sz.002648,take_half,2019-04-04,profit
2019-04-09,pm,sz.002648,take_half,2019-04-09,profit
2019-04-10,am,sz.002648,take_half,2019-04-09,profit
2019-04-10,pm,sz.002648,take_half,2019-04-09,profit
2019-04-11,am,sz.002648,take_half,2019-04-09,profit
2019-04-11,pm,sz.002648,take_half,2019-04-09,profit
2019-04-12,am,sz.002648,take_half,2019-04-09,profit
2019-04-12,am,sz.002181,time_exit,2019-04-12,profit
2019-04-12,pm,sz.002181,time_exit,2019-04-12,profit
2019-04-15,am,sz.002181,time_exit,2019-04-12,profit
2019-04-17,am,sz.002648,clear,2019-04-17,profit
2019-04-17,pm,sz.002648,clear,2019-04-17,risk
2019-04-18,am,sz.002648,clear,2019-04-17,risk
2019-04-23,am,sz.000999,time_exit,2019-04-23,profit
2019-04-23,pm,sz.000999,time_exit,2019-04-23,profit
2019-04-24,am,sz.000999,time_exit,2019-04-23,profit
2019-04-24,pm,sz.002274,take_half,2019-04-24,profit
2019-04-25,am,sz.002274,take_half,2019-04-24,profit
2019-04-25,pm,sz.002274,take_half,2019-04-24,profit
2019-04-26,am,sz.002274,take_half,2019-04-24,profit
2019-04-26,pm,sz.002274,take_half,2019-04-24,profit
2019-04-29,am,sz.002274,take_half,2019-04-24,profit
2019-04-29,pm,sz.002274,take_half,2019-04-24,profit
2019-04-30,am,sz.002274,protection,2019-04-30,risk
2019-04-30,pm,sz.002274,protection,2019-04-30,risk
2019-05-06,am,sz.000531,stop,2019-05-06,risk
2019-05-06,am,sz.002010,stop,2019-05-06,risk
2019-05-06,am,sz.002274,protection,2019-04-30,risk
2019-05-06,pm,sz.000531,stop,2019-05-06,risk
2019-05-06,pm,sz.002010,stop,2019-05-06,risk
2019-05-06,pm,sz.002274,protection,2019-04-30,risk
2019-05-06,pm,sz.002139,account_trim,2019-04-30,risk
2019-05-07,am,sz.000531,stop,2019-05-06,risk
2019-05-07,am,sz.002010,stop,2019-05-06,risk
2019-05-07,am,sz.002139,account_trim,2019-04-30,risk
2019-05-07,pm,sz.002139,account_trim,2019-04-30,risk
2019-05-08,am,sz.002139,account_trim,2019-04-30,risk
2019-05-09,am,sz.002139,stop,2019-05-09,risk
2019-05-09,pm,sz.002139,stop,2019-05-09,risk
2019-05-09,pm,sz.002695,account_trim,2019-04-30,risk
2019-05-10,am,sz.002139,stop,2019-05-09,risk
2019-05-10,am,sz.002695,account_trim,2019-04-30,risk
2019-05-10,pm,sz.000999,account_trim,2019-04-30,risk
2019-05-10,pm,sz.002695,account_trim,2019-04-30,risk
2019-05-13,am,sh.600626,account_trim,2019-04-30,risk
2019-05-13,am,sz.000999,account_trim,2019-04-30,risk
2019-05-13,am,sz.002695,account_trim,2019-04-30,risk
2019-05-13,pm,sh.600626,account_trim,2019-04-30,risk
2019-05-13,pm,sz.000999,account_trim,2019-04-30,risk
2019-05-14,am,sh.600626,account_trim,2019-04-30,risk
2019-05-14,pm,sz.002512,account_trim,2019-04-30,risk
2019-05-15,am,sz.002512,account_trim,2019-04-30,risk
2019-05-15,pm,sz.002512,account_trim,2019-04-30,risk
2019-05-23,am,sz.002512,account_trim,2019-04-30,risk
2019-05-30,am,sz.002512,protection,2019-05-30,risk
2019-05-30,pm,sz.002512,protection,2019-05-30,risk
2019-05-31,am,sz.002512,protection,2019-05-30,risk
2019-06-06,am,sz.002695,time_exit,2019-06-06,profit
2019-06-06,pm,sz.002695,time_exit,2019-06-06,profit
2019-06-10,am,sz.002695,time_exit,2019-06-06,profit
2019-06-11,am,sh.600626,time_exit,2019-06-11,profit
2019-06-11,am,sz.000999,time_exit,2019-06-11,profit
2019-06-11,pm,sh.600626,time_exit,2019-06-11,profit
2019-06-11,pm,sz.000999,time_exit,2019-06-11,profit
2019-06-12,am,sh.600626,time_exit,2019-06-11,profit
2019-06-12,am,sz.000999,time_exit,2019-06-11,profit
2019-07-08,pm,sz.002463,account_trim,2019-06-28,risk
2019-07-09,am,sz.002463,account_trim,2019-06-28,risk
2019-07-09,pm,sz.002463,account_trim,2019-06-28,risk
2019-07-12,am,sz.002274,account_trim,2019-06-28,risk
2019-07-12,pm,sz.002274,account_trim,2019-06-28,risk
2019-07-15,am,sz.002274,account_trim,2019-06-28,risk
2019-07-15,pm,sz.002522,account_trim,2019-06-28,risk
2019-07-16,am,sz.002522,account_trim,2019-06-28,risk
2019-07-16,pm,sz.002522,account_trim,2019-06-28,risk
2019-08-01,am,sz.002274,stop,2019-08-01,risk
2019-08-01,pm,sz.002274,stop,2019-08-01,risk
2019-08-02,am,sz.002274,stop,2019-08-01,risk
2019-08-02,am,sz.002522,stop,2019-08-02,risk
2019-08-02,pm,sz.002522,stop,2019-08-02,risk
2019-08-05,am,sz.002522,stop,2019-08-02,risk
2019-08-06,am,sz.002463,time_exit,2019-08-06,profit
2019-08-06,pm,sz.002463,time_exit,2019-08-06,profit
2019-08-07,am,sz.002463,time_exit,2019-08-06,profit
2019-08-13,am,sz.002353,time_exit,2019-08-13,profit
2019-08-13,pm,sz.002353,time_exit,2019-08-13,profit
2019-08-14,am,sz.002353,time_exit,2019-08-13,profit
2019-08-15,pm,sh.600383,account_trim,2019-07-31,risk
2019-08-16,am,sh.600383,account_trim,2019-07-31,risk
2019-08-16,pm,sh.600383,account_trim,2019-07-31,risk
2019-08-16,pm,sh.601615,account_trim,2019-07-31,risk
2019-08-19,am,sh.601615,account_trim,2019-07-31,risk
2019-08-19,pm,sh.601615,account_trim,2019-07-31,risk
2019-08-20,am,sh.601615,account_trim,2019-07-31,risk
2019-09-03,am,sh.600988,time_exit,2019-09-03,profit
2019-09-03,pm,sh.600988,time_exit,2019-09-03,profit
2019-09-03,pm,sz.002214,account_trim,2019-08-30,risk
2019-09-04,am,sh.600988,time_exit,2019-09-03,profit
2019-09-05,am,sh.601615,take_half,2019-09-05,profit
2019-09-05,pm,sh.601615,take_half,2019-09-05,profit
2019-09-06,am,sh.601615,take_half,2019-09-05,profit
2019-09-09,pm,sh.600984,account_trim,2019-08-30,risk
2019-09-10,am,sh.600984,account_trim,2019-08-30,risk
2019-09-10,pm,sh.601615,clear,2019-09-10,profit
2019-09-10,pm,sh.600984,account_trim,2019-08-30,risk
2019-09-11,am,sh.601615,clear,2019-09-10,risk
2019-09-11,pm,sh.601615,clear,2019-09-10,risk
